chemicalComposition,Equation,activationEnergy,reactionEnergy,facet
Pt24,Cu(g) + * -> Cu*,,-3.295995341,100
IrPd25,Ir(g) + * -> Ir*,,-6.86871026352,100
Ir26Re,Ir(g) + * -> Ir*,,-7.57283832172,100
Os2Pd24,Pd(g) + * -> Pd*,,-4.49522584253,111
Cu25Zn,Cu(g) + * -> Cu*,,-3.10268076358,100
Pd36Pt,Pt(g) + * -> Pt*,,-4.67613386516,211
Ag36Rh,Ag(g) + * -> Ag*,,-2.16572073413,211
Au3Pt24,Au(g) + * -> Au*,,-2.95758822987,100
Au26Pt,Au(g) + * -> Au*,,-2.61224071894,100
Pt2Rh24,Rh(g) + * -> Rh*,,-5.66575533975,111
Ag24Cu,Cu(g) + * -> Cu*,,-2.58396108294,100
Au27,Re(g) + * -> Re*,,-3.75920468051,111
Ir25,Pd(g) + * -> Pd*,,-3.76219881723,111
Ag26Re,Ag(g) + * -> Ag*,,-2.43760553282,100
Ir26,Os(g) + * -> Os*,,-8.35803759951,100
Ag2Cu24,Ag(g) + * -> Ag*,,-2.02744485653,100
Os2Pt24,Os(g) + * -> Os*,,-8.36953563419,100
Ag26,Ru(g) + * -> Ru*,,-3.08505064326,100
Au24Cu2,Cu(g) + * -> Cu*,,-3.01637788305,100
IrPt26,Ir(g) + * -> Ir*,,-6.33933052281,100
Pt36Rh,Rh(g) + * -> Rh*,,-4.99442189861,211
Au24Pd,Pd(g) + * -> Pd*,,-2.49038895303,100
Pd27,Ir(g) + * -> Ir*,,-6.28062665352,100
Re2Rh24,Rh(g) + * -> Rh*,,-6.91798491171,100
Ag2Rh36,Ag(g) + * -> Ag*,,-2.50300374297,211
Au24Ir2,Au(g) + * -> Au*,,-3.411284061,100
OsPt25,Pt(g) + * -> Pt*,,-5.72061941048,111
Ir24,Pt(g) + * -> Pt*,,-5.06263927628,100
AuIr25,Au(g) + * -> Au*,,-3.38062070767,100
Ag24Ru,Ag(g) + * -> Ag*,,-2.35247464666,100
Ag24,Os(g) + * -> Os*,,-2.31262023986,100
Rh27,Ir(g) + * -> Ir*,,-7.99404178624,111
Cu24,Pt(g) + * -> Pt*,,-3.81102692656,111
AuPd25,Au(g) + * -> Au*,,-3.00193278735,100
AuPd26,Au(g) + * -> Au*,,-3.28219433877,100
Pt27,Os(g) + * -> Os*,,-6.78672419714,100
Os3Pt24,Os(g) + * -> Os*,,-8.5911111398,111
Pt26Ru,Pt(g) + * -> Pt*,,-6.04836067911,111
Ag24Au,Au(g) + * -> Au*,,-2.503567903,111
Au24Zn3,Au(g) + * -> Au*,,-2.48463728257,100
Pt37,Au(g) + * -> Au*,,-2.86051494713,211
Ag36,Ru(g) + * -> Ru*,,-2.78229303163,211
Ag25Au2,Au(g) + * -> Au*,,-2.77670843905,100
Pt24Re,Pt(g) + * -> Pt*,,-3.84424903445,100
Au24Pd2,Au(g) + * -> Au*,,-2.56899720216,100
Cu37,Re(g) + * -> Re*,,-3.43220934403,211
Au24Zn3,Zn(g) + * -> Zn*,,-1.02965949021,111
Cu36Os2,Cu(g) + * -> Cu*,,-3.57923674319,211
Au2Rh25,Au(g) + * -> Au*,,-3.03491291798,100
Au24Pd,Au(g) + * -> Au*,,-2.13244563209,100
Pd24Ru2,Ru(g) + * -> Ru*,,-6.45456910583,111
Ag27,Pt(g) + * -> Pt*,,-4.99485700866,111
Pd24Re,Re(g) + * -> Re*,,-5.53880817394,100
Cu25Re,Cu(g) + * -> Cu*,,-3.26805162959,100
Cu24Pt3,Pt(g) + * -> Pt*,,-5.19570689482,100
Ag24Ru2,Ag(g) + * -> Ag*,,-2.46054867607,100
Cu25Os,Cu(g) + * -> Cu*,,-3.72931365433,111
Pd2Pt24,Pt(g) + * -> Pt*,,-4.9560696283,111
Pt36,Os(g) + * -> Os*,,-5.67286070857,211
Ir25Os,Os(g) + * -> Os*,,-8.5102491077,100
Cu2Pd25,Cu(g) + * -> Cu*,,-3.80382910706,111
Ag25,Pt(g) + * -> Pt*,,-3.9362748094,111
Au25Pt,Au(g) + * -> Au*,,-2.95940867154,111
Ir24Pt2,Ir(g) + * -> Ir*,,-7.38404423559,100
Ag25Cu2,Ag(g) + * -> Ag*,,-2.34329733494,100
Au25,Zn(g) + * -> Zn*,,-0.90569768547,100
Ir24Os2,Ir(g) + * -> Ir*,,-6.80111595854,100
Au27,Pt(g) + * -> Pt*,,-4.47119029822,100
Pt25Re2,Re(g) + * -> Re*,,-6.79003902004,100
Pd24Zn2,Zn(g) + * -> Zn*,,-1.42008347684,111
Ag26Rh,Rh(g) + * -> Rh*,,-4.80954373488,111
Ir2Pd25,Pd(g) + * -> Pd*,,-3.89669972745,100
Cu2Rh25,Cu(g) + * -> Cu*,,-3.97941587529,111
Au26,Zn(g) + * -> Zn*,,-1.44636817816,100
PdRh25,Rh(g) + * -> Rh*,,-5.89973610764,100
Ir25Rh,Rh(g) + * -> Rh*,,-5.98739146201,111
Au38,Cu(g) + * -> Cu*,,-2.99132674182,211
CuPd26,Pd(g) + * -> Pd*,,-3.91194946386,111
CuPt25,Cu(g) + * -> Cu*,,-3.46981030796,100
Ag24Cu,Ag(g) + * -> Ag*,,-1.69453104374,100
Ag24Ru3,Ru(g) + * -> Ru*,,-6.3698943505,100
Cu3Pd24,Pd(g) + * -> Pd*,,-3.8933948367,111
Os2Rh24,Rh(g) + * -> Rh*,,-6.65073618473,111
AuPt25,Au(g) + * -> Au*,,-3.26772291603,100
Cu27,Os(g) + * -> Os*,,-5.68716532554,100
Os2Rh25,Rh(g) + * -> Rh*,,-6.63932026036,100
Ag26,Cu(g) + * -> Cu*,,-2.53392145471,100
Au24Re2,Au(g) + * -> Au*,,-4.85045795712,111
Ag27,Zn(g) + * -> Zn*,,-1.06543511448,100
Cu24Pd2,Cu(g) + * -> Cu*,,-3.71237218613,100
Pd36,Ir(g) + * -> Ir*,,-5.01649822319,211
Rh24Ru,Rh(g) + * -> Rh*,,-4.53794547213,100
Ag25,Ir(g) + * -> Ir*,,-3.71903591417,111
Au25Re,Re(g) + * -> Re*,,-7.55153350793,111
IrRh25,Rh(g) + * -> Rh*,,-5.98078916365,111
Ir36Pt2,Pt(g) + * -> Pt*,,-5.83229126118,211
Ag27,Au(g) + * -> Au*,,-3.07389574412,111
Cu25,Ir(g) + * -> Ir*,,-4.65954573679,100
Pd26Pt,Pt(g) + * -> Pt*,,-5.77102394339,111
CuRh37,Rh(g) + * -> Rh*,,-5.54572394748,211
Au37Rh,Rh(g) + * -> Rh*,,-4.38926572957,211
Rh37,Pd(g) + * -> Pd*,,-3.49495485227,211
Pd25Zn,Pd(g) + * -> Pd*,,-3.11010266886,100
AuPd25,Pd(g) + * -> Pd*,,-3.40396317799,111
Ag25Ir2,Ag(g) + * -> Ag*,,-2.60973230544,100
Pd38,Ru(g) + * -> Ru*,,-5.42921595335,211
Cu36Ru2,Ru(g) + * -> Ru*,,-5.72022885908,211
Rh25,Ir(g) + * -> Ir*,,-6.10894526325,111
Ir24Pt2,Pt(g) + * -> Pt*,,-5.3197763886,100
Pt26,Cu(g) + * -> Cu*,,-3.42094124549,100
AuPt24,Pt(g) + * -> Pt*,,-4.42640593677,111
Pd25Pt,Pt(g) + * -> Pt*,,-5.48564787606,100
Ir26Pd,Pd(g) + * -> Pd*,,-3.87751114309,100
ReRh24,Rh(g) + * -> Rh*,,-5.61322083567,100
Au24Pd2,Pd(g) + * -> Pd*,,-3.25291556874,100
Ir25Zn,Ir(g) + * -> Ir*,,-7.07790207188,111
Ag26Rh,Ag(g) + * -> Ag*,,-2.2946720865,100
Ir3Pd24,Pd(g) + * -> Pd*,,-4.49867107601,111
Ir25Os,Os(g) + * -> Os*,,-6.76066779933,100
Pd26,Au(g) + * -> Au*,,-3.52747892009,100
Ir25Zn2,Ir(g) + * -> Ir*,,-7.00471752801,100
Cu37Ir,Cu(g) + * -> Cu*,,-3.60413903813,211
CuPd36,Pd(g) + * -> Pd*,,-3.08859023219,211
Cu2Rh24,Cu(g) + * -> Cu*,,-3.79343565048,100
Cu26Pd,Pd(g) + * -> Pd*,,-3.64766378462,100
Au25Ru,Ru(g) + * -> Ru*,,-5.64257498125,100
Ir25Pt2,Ir(g) + * -> Ir*,,-7.16451543433,100
Cu25Rh,Cu(g) + * -> Cu*,,-3.62757062577,111
Pd36Ru2,Ru(g) + * -> Ru*,,-5.27757996594,211
Au25,Os(g) + * -> Os*,,-2.83591054881,100
Pt24Ru2,Pt(g) + * -> Pt*,,-4.81705115196,100
Ir36Pt,Ir(g) + * -> Ir*,,-6.50806430783,211
Pt26,Zn(g) + * -> Zn*,,-2.46928135377,111
Pt24Re2,Re(g) + * -> Re*,,-5.80081666844,100
Cu25Ru,Ru(g) + * -> Ru*,,-5.76390163548,100
Ir24Os3,Os(g) + * -> Os*,,-8.16062723241,100
Au38,Rh(g) + * -> Rh*,,-4.28670030492,211
AuPd26,Pd(g) + * -> Pd*,,-3.8066897039,111
CuPd24,Pd(g) + * -> Pd*,,-2.64232610246,100
Cu36,Pt(g) + * -> Pt*,,-4.75524647729,211
Au26,Pt(g) + * -> Pt*,,-4.01543878303,100
Cu26,Re(g) + * -> Re*,,-4.44144907073,100
Cu25Zn,Cu(g) + * -> Cu*,,-3.53837544713,100
PtRh25,Pt(g) + * -> Pt*,,-5.75303769405,111
Au25Cu2,Cu(g) + * -> Cu*,,-3.08450947683,111
Ir27,Au(g) + * -> Au*,,-3.24298348122,100
Ag36,Cu(g) + * -> Cu*,,-2.3892528064,211
Rh26,Re(g) + * -> Re*,,-6.97772294966,111
Ag2Pd25,Pd(g) + * -> Pd*,,-3.63094130001,111
Au25Zn2,Au(g) + * -> Au*,,-2.61660372439,100
Ir25,Zn(g) + * -> Zn*,,-1.79053403472,100
Cu24Pd,Pd(g) + * -> Pd*,,-2.94922079699,100
Cu24Rh,Cu(g) + * -> Cu*,,-3.31329457086,111
Ag37,Zn(g) + * -> Zn*,,-0.843702395068,211
Cu24Rh,Cu(g) + * -> Cu*,,-2.60583359425,100
Pd26Ru,Pd(g) + * -> Pd*,,-4.25997525537,111
Rh38,Pd(g) + * -> Pd*,,-3.92017743837,211
Rh24Zn2,Zn(g) + * -> Zn*,,-1.84569260066,100
Re2Rh25,Re(g) + * -> Re*,,-8.85535811087,111
OsRh26,Os(g) + * -> Os*,,-8.85094183913,111
Pd24Zn2,Zn(g) + * -> Zn*,,-1.7935110963,100
Ag36Rh2,Rh(g) + * -> Rh*,,-4.27625174529,211
Ir25Os,Ir(g) + * -> Ir*,,-6.84448607631,100
Ag37Rh,Rh(g) + * -> Rh*,,-4.27164138839,211
Ag2Au24,Au(g) + * -> Au*,,-2.90150114345,100
Ir36Zn,Ir(g) + * -> Ir*,,-6.40010898809,211
Ag25Pt2,Pt(g) + * -> Pt*,,-4.95184186343,100
Ag25Au,Au(g) + * -> Au*,,-2.79114421491,111
Ag24,Cu(g) + * -> Cu*,,-2.19019696684,100
Au25Rh,Au(g) + * -> Au*,,-2.60753233299,100
Cu37Pt,Cu(g) + * -> Cu*,,-3.4773465691,211
Ag24Os2,Ag(g) + * -> Ag*,,-3.13356963126,111
Au3Rh24,Au(g) + * -> Au*,,-2.71871988906,111
Cu27,Ru(g) + * -> Ru*,,-5.65466384313,111
Au25,Cu(g) + * -> Cu*,,-2.88367931893,100
Pd24Re,Re(g) + * -> Re*,,-2.7867888286,100
Cu24Zn2,Cu(g) + * -> Cu*,,-3.48495847784,100
Ag25Re2,Re(g) + * -> Re*,,-6.63207278006,111
Au24Pt2,Pt(g) + * -> Pt*,,-4.85286732117,100
Ag37Os,Ag(g) + * -> Ag*,,-2.48876973958,211
Ir25Os2,Ir(g) + * -> Ir*,,-8.86073644111,111
Ag2Pd24,Ag(g) + * -> Ag*,,-2.45898789907,100
Rh36,Au(g) + * -> Au*,,-2.96968852055,211
Pt36Zn,Pt(g) + * -> Pt*,,-4.68223200459,211
Pd26,Zn(g) + * -> Zn*,,-2.52757446717,111
Rh38,Ru(g) + * -> Ru*,,-6.31410005857,211
Ag3Cu24,Ag(g) + * -> Ag*,,-1.1998279955,111
Rh24,Ir(g) + * -> Ir*,,-5.51828160579,100
Ir25,Re(g) + * -> Re*,,-6.21820652538,111
OsRh26,Os(g) + * -> Os*,,-7.8941217164,100
PdPt37,Pd(g) + * -> Pd*,,-3.62797682369,211
Au24,Pt(g) + * -> Pt*,,-3.15350877364,111
Pd2Pt25,Pt(g) + * -> Pt*,,-5.56693583436,111
Cu2Rh25,Cu(g) + * -> Cu*,,-3.6467713192,100
Ag25Pt,Pt(g) + * -> Pt*,,-4.65400250554,111
Cu37,Rh(g) + * -> Rh*,,-4.66642300622,211
Ir36Os,Os(g) + * -> Os*,,-7.06082427465,211
Pd2Rh25,Rh(g) + * -> Rh*,,-5.78449630013,100
Ir26Zn,Zn(g) + * -> Zn*,,-2.6006577167,111
Au36Pd,Pd(g) + * -> Pd*,,-2.94577148183,211
AgAu36,Ag(g) + * -> Ag*,,-2.07690699112,211
PdRh26,Rh(g) + * -> Rh*,,-5.9843500455,100
Pd25Zn2,Zn(g) + * -> Zn*,,-1.65132303782,100
Os2Pt25,Os(g) + * -> Os*,,-6.99836788737,100
Cu2Ir25,Ir(g) + * -> Ir*,,-6.4679179909,100
Ir24Ru2,Ir(g) + * -> Ir*,,-7.50554300181,111
CuRh25,Rh(g) + * -> Rh*,,-5.43126286175,100
Cu24Pd,Cu(g) + * -> Cu*,,-3.14353015466,100
Ir25Pt2,Pt(g) + * -> Pt*,,-5.53011624533,100
Rh24,Au(g) + * -> Au*,,-2.4465729087,111
Au37Ir,Au(g) + * -> Au*,,-2.84474220792,211
Pt25,Re(g) + * -> Re*,,-4.66464276936,100
Rh38,Os(g) + * -> Os*,,-7.29420156208,211
Ag24,Pd(g) + * -> Pd*,,-2.42612049155,100
Cu26Ir,Cu(g) + * -> Cu*,,-4.14420033598,111
Cu24Rh2,Cu(g) + * -> Cu*,,-3.57129544063,111
Ag36Au,Au(g) + * -> Au*,,-2.58579431399,211
AgAu26,Au(g) + * -> Au*,,-2.75014101145,100
Ag3Cu24,Cu(g) + * -> Cu*,,-3.26686847853,100
Ir25Re,Ir(g) + * -> Ir*,,-8.19118935938,100
Au25Cu,Cu(g) + * -> Cu*,,-2.66847018895,100
Cu2Ir24,Ir(g) + * -> Ir*,,-6.32950156646,111
Au24Pt2,Au(g) + * -> Au*,,-2.59181204373,100
Au2Pd24,Au(g) + * -> Au*,,-3.39672862309,100
Ag24Zn3,Ag(g) + * -> Ag*,,-2.37040776575,111
Pt25Ru,Pt(g) + * -> Pt*,,-5.70744848787,100
Ag3Pd24,Pd(g) + * -> Pd*,,-3.51247313379,111
OsPd24,Pd(g) + * -> Pd*,,-3.57928864892,100
IrRh36,Ir(g) + * -> Ir*,,-6.39055452656,211
Os3Pd24,Pd(g) + * -> Pd*,,-4.39637225491,100
Cu24Zn3,Zn(g) + * -> Zn*,,-0.994753745879,100
ReRh26,Rh(g) + * -> Rh*,,-5.79833526223,100
Ag24Zn3,Zn(g) + * -> Zn*,,-0.759419347683,100
Rh25Zn2,Rh(g) + * -> Rh*,,-5.38750906347,100
CuPt37,Pt(g) + * -> Pt*,,-5.02732930685,211
Pd24Rh3,Rh(g) + * -> Rh*,,-6.08579347671,111
Rh24Ru2,Ru(g) + * -> Ru*,,-5.86314693098,100
Rh24Zn,Zn(g) + * -> Zn*,,-1.47249811473,111
Re2Rh36,Re(g) + * -> Re*,,-6.57887050865,211
OsRh24,Rh(g) + * -> Rh*,,-5.70327569,100
Re2Rh24,Re(g) + * -> Re*,,-6.26870820294,100
AuRh36,Au(g) + * -> Au*,,-3.00507243694,211
Rh25Ru2,Ru(g) + * -> Ru*,,-6.95851143972,100
Au25Re2,Re(g) + * -> Re*,,-5.52114696462,100
Cu36Rh,Cu(g) + * -> Cu*,,-3.15345890881,211
Pt2Rh25,Rh(g) + * -> Rh*,,-5.84142945654,100
Au37Zn,Au(g) + * -> Au*,,-2.4842814257,211
Rh38,Ag(g) + * -> Ag*,,-2.75220703587,211
OsRh25,Rh(g) + * -> Rh*,,-5.19006236918,100
Rh37,Ag(g) + * -> Ag*,,-2.48872926265,211
Au36,Os(g) + * -> Os*,,-3.49561023846,211
PdPt37,Pt(g) + * -> Pt*,,-5.20052439843,211
Pt36Re2,Pt(g) + * -> Pt*,,-5.16225913652,211
AuRh26,Au(g) + * -> Au*,,-3.55209277435,111
Pt25Ru,Ru(g) + * -> Ru*,,-6.41078333417,100
Pt38,Ir(g) + * -> Ir*,,-6.51535172084,211
PtRh24,Rh(g) + * -> Rh*,,-4.59149706972,100
Ag24,Re(g) + * -> Re*,,-0.0312175131694,111
Pd27,Os(g) + * -> Os*,,-6.41973077769,100
Ir36,Ru(g) + * -> Ru*,,-5.98884699901,211
AuCu26,Cu(g) + * -> Cu*,,-3.32778844304,100
Pt25Ru,Pt(g) + * -> Pt*,,-5.4888592957,111
Ag25Pd,Ag(g) + * -> Ag*,,-2.43542821385,111
Pd24Ru2,Pd(g) + * -> Pd*,,-3.44317872952,100
Pt36Zn2,Zn(g) + * -> Zn*,,-1.94467054431,211
IrPd25,Pd(g) + * -> Pd*,,-3.95042479763,100
CuRh25,Cu(g) + * -> Cu*,,-3.65240482423,111
Pd25,Ru(g) + * -> Ru*,,-4.7941552885,100
Cu37Os,Os(g) + * -> Os*,,-6.62664614958,211
Pt24Zn2,Pt(g) + * -> Pt*,,-4.49167924667,100
Ir37Rh,Ir(g) + * -> Ir*,,-7.2420359083,211
Ir24Pt,Pt(g) + * -> Pt*,,-4.8878017735,100
CuPd25,Pd(g) + * -> Pd*,,-3.42000673848,111
Ir24Re,Re(g) + * -> Re*,,-5.83581520358,111
AgPd25,Pd(g) + * -> Pd*,,-3.18239386297,100
Rh24,Zn(g) + * -> Zn*,,-1.18255611306,111
Pt24Rh2,Rh(g) + * -> Rh*,,-4.83047160298,100
Au26Re,Au(g) + * -> Au*,,-3.14516113706,100
Pt38,Zn(g) + * -> Zn*,,-2.46416153167,211
Cu24Rh,Rh(g) + * -> Rh*,,-5.08301563756,111
Ir25Pt2,Ir(g) + * -> Ir*,,-7.76756870752,111
Cu24Re,Cu(g) + * -> Cu*,,-3.97042632216,111
Ir2Rh25,Ir(g) + * -> Ir*,,-7.21836118698,100
Au26Os,Au(g) + * -> Au*,,-3.06747657839,100
Au2Pt24,Pt(g) + * -> Pt*,,-4.85172138172,111
Pd3Rh24,Rh(g) + * -> Rh*,,-5.76414504129,111
Pd26Zn,Pd(g) + * -> Pd*,,-3.85972510155,111
Cu38,Rh(g) + * -> Rh*,,-5.12486212185,211
Pd25Ru2,Ru(g) + * -> Ru*,,-6.95952798902,100
ReRh24,Re(g) + * -> Re*,,-4.58533382705,100
Cu25Ir,Cu(g) + * -> Cu*,,-4.04230063784,100
Au24Pt3,Pt(g) + * -> Pt*,,-4.57069280937,100
Cu25Pt,Pt(g) + * -> Pt*,,-5.08312597979,100
PdPt36,Pd(g) + * -> Pd*,,-3.2691647793,211
Ir36Ru,Ru(g) + * -> Ru*,,-6.16297285604,211
Pt25,Ru(g) + * -> Ru*,,-5.56317256785,100
AgIr36,Ag(g) + * -> Ag*,,-2.57601631092,211
Pd25Ru,Ru(g) + * -> Ru*,,-6.31053645558,100
Ag2Pt24,Pt(g) + * -> Pt*,,-5.03437596709,100
Cu2Rh25,Rh(g) + * -> Rh*,,-5.47584130106,100
Pt36Ru,Pt(g) + * -> Pt*,,-4.97829030927,211
Ag3Rh24,Ag(g) + * -> Ag*,,-2.27010775695,111
Ag25Au,Au(g) + * -> Au*,,-2.56120440571,100
Pd24Pt,Pt(g) + * -> Pt*,,-3.78981191036,100
Au2Cu24,Au(g) + * -> Au*,,-2.79876741639,100
Pt26,Ru(g) + * -> Ru*,,-5.37487991955,100
AuPd24,Au(g) + * -> Au*,,-2.49939700995,100
CuIr24,Cu(g) + * -> Cu*,,-3.03219647345,111
Ag24Pd3,Ag(g) + * -> Ag*,,-2.61188676687,100
Ag25Au,Au(g) + * -> Au*,,-2.60016287766,100
Rh24Ru,Ru(g) + * -> Ru*,,-4.72532334168,100
Rh26,Zn(g) + * -> Zn*,,-2.53193754065,100
Pd2Pt36,Pt(g) + * -> Pt*,,-5.08158227788,211
Au36Re2,Au(g) + * -> Au*,,-2.44550880749,211
Os3Pd24,Os(g) + * -> Os*,,-8.03028177279,100
Cu26,Rh(g) + * -> Rh*,,-5.0830718971,111
Cu25Rh,Cu(g) + * -> Cu*,,-3.4139995531,100
Ag25Pt2,Pt(g) + * -> Pt*,,-4.47808185361,100
Ag24Au2,Au(g) + * -> Au*,,-2.75983520343,111
Rh25Ru,Rh(g) + * -> Rh*,,-5.49467484489,100
Au2Rh25,Rh(g) + * -> Rh*,,-5.56861538908,100
Rh26Zn,Zn(g) + * -> Zn*,,-2.64842451397,100
Rh25Zn,Zn(g) + * -> Zn*,,-2.07611704461,111
Pt27,Ag(g) + * -> Ag*,,-3.12452007699,111
Au24Zn2,Au(g) + * -> Au*,,-2.72346664307,100
Ag24Ir,Ir(g) + * -> Ir*,,-2.9570309407,100
Cu24Ir2,Ir(g) + * -> Ir*,,-6.00022523559,100
Au36,Cu(g) + * -> Cu*,,-2.74016123598,211
OsPd26,Pd(g) + * -> Pd*,,-4.43663428823,111
Pt25Re,Pt(g) + * -> Pt*,,-4.56035989817,100
Pd25,Ir(g) + * -> Ir*,,-5.45952889205,100
Ag25Re,Re(g) + * -> Re*,,-5.78786017155,100
Cu25Zn2,Zn(g) + * -> Zn*,,-1.30824060261,100
Cu38,Pt(g) + * -> Pt*,,-5.53217138519,211
Au25Ir,Au(g) + * -> Au*,,-3.18289659329,111
Cu24Os2,Os(g) + * -> Os*,,-6.71112117337,100
Cu2Pt36,Cu(g) + * -> Cu*,,-3.47984715931,211
Ag24Ru2,Ag(g) + * -> Ag*,,-2.93054630375,111
Cu37Pd,Pd(g) + * -> Pd*,,-3.74294023158,211
Cu2Pd25,Pd(g) + * -> Pd*,,-3.47606348424,100
CuRh37,Cu(g) + * -> Cu*,,-3.65037444673,211
Cu36,Os(g) + * -> Os*,,-4.19710539101,211
Au25Ir,Au(g) + * -> Au*,,-2.69517680281,100
CuPt26,Cu(g) + * -> Cu*,,-3.96579691724,111
Ir24Re3,Ir(g) + * -> Ir*,,-8.19771539782,100
AgRh25,Ag(g) + * -> Ag*,,-2.45843428343,100
Ir24Ru,Ir(g) + * -> Ir*,,-5.85650735303,100
Ag25Au,Ag(g) + * -> Ag*,,-1.97185199686,100
Au27,Cu(g) + * -> Cu*,,-2.97906889724,100
Ag25Ir,Ag(g) + * -> Ag*,,-2.44207132929,100
Pd25Ru2,Ru(g) + * -> Ru*,,-5.9454113018,100
Cu25Pt,Pt(g) + * -> Pt*,,-5.55544664332,111
Os2Pt36,Pt(g) + * -> Pt*,,-5.19755461591,211
Au24Pd,Pd(g) + * -> Pd*,,-2.58252500209,111
Pd24Re3,Re(g) + * -> Re*,,-7.76055021104,100
Pd24Rh,Pd(g) + * -> Pd*,,-3.23531565307,100
Cu24Pt,Pt(g) + * -> Pt*,,-5.1107699578,111
Ag24Re,Ag(g) + * -> Ag*,,-2.47761089477,100
Cu36Zn,Cu(g) + * -> Cu*,,-2.98153003099,211
ReRh26,Re(g) + * -> Re*,,-7.33663479183,100
AuRh24,Au(g) + * -> Au*,,-2.75707773773,100
Ag27,Os(g) + * -> Os*,,-4.27844811228,111
Cu26Zn,Cu(g) + * -> Cu*,,-3.31529168246,100
Pd26,Ir(g) + * -> Ir*,,-5.9116078907,111
Ir24Pt,Ir(g) + * -> Ir*,,-6.76166638912,100
Cu24,Re(g) + * -> Re*,,-1.5177653422,111
Rh24Ru,Ru(g) + * -> Ru*,,-5.60491415222,111
Ag24Rh,Ag(g) + * -> Ag*,,-2.28807053645,100
Rh27,Ru(g) + * -> Ru*,,-7.31155936445,111
Rh24Zn3,Zn(g) + * -> Zn*,,-1.68865760232,111
Ag24Zn,Zn(g) + * -> Zn*,,-0.562342456091,111
ReRh24,Re(g) + * -> Re*,,-6.0619814059,100
Ir26Ru,Ru(g) + * -> Ru*,,-6.91825199143,100
Ag24Au2,Ag(g) + * -> Ag*,,-2.02363124893,100
Cu37Rh,Rh(g) + * -> Rh*,,-5.1705489489,211
Ag24Cu,Ag(g) + * -> Ag*,,-2.0701501321,100
PdRh24,Rh(g) + * -> Rh*,,-5.11421546338,100
Pd25Pt,Pt(g) + * -> Pt*,,-4.77586916968,100
Rh27,Au(g) + * -> Au*,,-3.48240700233,100
Rh25,Au(g) + * -> Au*,,-3.18320816365,111
Au25Ru2,Au(g) + * -> Au*,,-3.26110986919,100
OsPd24,Pd(g) + * -> Pd*,,-3.58440309677,111
Cu25Pt2,Pt(g) + * -> Pt*,,-5.62794294328,100
Au3Pd24,Au(g) + * -> Au*,,-3.09874354825,100
AuRh24,Rh(g) + * -> Rh*,,-4.58036781733,100
Rh24Ru2,Rh(g) + * -> Rh*,,-5.45521894882,100
Pd26Rh,Pd(g) + * -> Pd*,,-4.08695540509,111
Au24,Cu(g) + * -> Cu*,,-2.1640525402,111
Pd25Pt,Pt(g) + * -> Pt*,,-4.50005137348,100
Pd24Zn3,Zn(g) + * -> Zn*,,-1.40804590839,111
Ag26Ir,Ir(g) + * -> Ir*,,-5.70399760803,100
Pt3Rh24,Rh(g) + * -> Rh*,,-5.76326039915,100
Cu2Pt25,Pt(g) + * -> Pt*,,-4.74153622503,100
Pd3Rh24,Rh(g) + * -> Rh*,,-5.57367235287,100
Pt37Rh,Pt(g) + * -> Pt*,,-5.31409349495,211
Cu25,Rh(g) + * -> Rh*,,-3.97301031527,100
Pt24Re3,Re(g) + * -> Re*,,-8.75265839804,111
Pt25,Cu(g) + * -> Cu*,,-3.48010947708,100
Pd2Rh25,Pd(g) + * -> Pd*,,-3.76468498542,100
Au37,Ru(g) + * -> Ru*,,-3.71761085394,211
Au25Zn,Au(g) + * -> Au*,,-2.7966825481,100
Au24,Re(g) + * -> Re*,,-2.14262547926,100
Au3Cu24,Au(g) + * -> Au*,,-1.96715680842,111
Pd37Ru,Ru(g) + * -> Ru*,,-5.85967040445,211
Ir25Rh2,Ir(g) + * -> Ir*,,-6.91909989818,100
Ag37Pd,Pd(g) + * -> Pd*,,-3.20438583224,211
Ag26Au,Au(g) + * -> Au*,,-2.8618868771,100
ReRh36,Re(g) + * -> Re*,,-6.39062350742,211
Au38,Os(g) + * -> Os*,,-4.4840793109,211
Ag25Re2,Re(g) + * -> Re*,,-5.42347428306,100
CuPt24,Cu(g) + * -> Cu*,,-3.21598638585,100
Ag2Rh25,Rh(g) + * -> Rh*,,-5.60124945895,100
Au24Pd3,Au(g) + * -> Au*,,-2.87934787868,100
Ir24Pd3,Pd(g) + * -> Pd*,,-3.77070550437,100
Cu38,Au(g) + * -> Au*,,-3.31228210329,211
PdPt25,Pt(g) + * -> Pt*,,-5.3190139256,100
OsRh36,Rh(g) + * -> Rh*,,-5.43506803381,211
Cu24Ir2,Cu(g) + * -> Cu*,,-4.31491143626,100
Pt25,Rh(g) + * -> Rh*,,-4.67504153213,111
Cu24Pt3,Cu(g) + * -> Cu*,,-4.09266598633,111
Ag2Ir25,Ir(g) + * -> Ir*,,-6.23331462652,100
Au25Cu,Cu(g) + * -> Cu*,,-3.0684414941,100
Au25,Rh(g) + * -> Rh*,,-3.509481242,111
Ag3Ir24,Ag(g) + * -> Ag*,,-2.32892496165,111
Ir36Rh,Ir(g) + * -> Ir*,,-6.54613201509,211
Ir26,Re(g) + * -> Re*,,-7.90925696086,100
Pd24Pt3,Pt(g) + * -> Pt*,,-5.46725814993,100
Os2Pt25,Pt(g) + * -> Pt*,,-6.35282696162,111
